Datetime,Symbol,Adj Close,Close,High,Low,Open,Volume
2023-10-06 09:30:00,ADNWW,0.03999999910593033,0.03999999910593033,0.03999999910593033,0.03999999910593033,0.03999999910593033,0.0
2023-10-06 09:30:00,ALSAR,0.09009999781847,0.09009999781847,0.09009999781847,0.09009999781847,0.09009999781847,0.0
2023-10-06 09:30:00,ARBKL,6.75,6.75,6.75,6.75,6.75,0.0
2023-10-06 09:30:00,AUROW,0.22439999878406525,0.22439999878406525,0.22439999878406525,0.22439999878406525,0.22439999878406525,0.0
2023-10-06 09:30:00,BBLGW,9.34000015258789,9.34000015258789,9.34000015258789,9.34000015258789,9.34000015258789,0.0
2023-10-06 09:30:00,BCTXW,2.009999990463257,2.009999990463257,2.009999990463257,2.009999990463257,2.009999990463257,0.0
2023-10-06 09:30:00,BFIIW,0.08240000158548355,0.08240000158548355,0.08240000158548355,0.08240000158548355,0.08240000158548355,0.0
2023-10-06 09:30:00,BLDEW,0.2004999965429306,0.2004999965429306,0.2004999965429306,0.2004999965429306,0.2004999965429306,0.0
2023-10-06 09:30:00,BLLD,41.45000076293945,41.45000076293945,41.45000076293945,41.45000076293945,41.45000076293945,0.0
2023-10-06 09:30:00,BPYPM,13.119999885559082,13.119999885559082,13.119999885559082,13.0600004196167,13.0600004196167,0.0
2023-10-06 09:30:00,CGABL,16.350000381469727,16.350000381469727,16.350000381469727,16.350000381469727,16.350000381469727,0.0
2023-10-06 09:30:00,CHKEW,73.91000366210938,73.91000366210938,73.91000366210938,73.91000366210938,73.91000366210938,0.0
2023-10-06 09:30:00,CPZ,14.3100004196167,14.3100004196167,14.3100004196167,14.3100004196167,14.3100004196167,0.0
2023-10-06 09:30:00,CSLMR,0.10000000149011612,0.10000000149011612,0.10000000149011612,0.10000000149011612,0.10000000149011612,0.0
2023-10-06 09:30:00,EVGOW,0.2750999927520752,0.2750999927520752,0.2750999927520752,0.2750999927520752,0.2750999927520752,381.0
2023-10-06 09:30:00,FFIEW,0.01600000075995922,0.01600000075995922,0.01600000075995922,0.01600000075995922,0.01600000075995922,160.0
2023-10-06 09:30:00,FSRXW,0.032099999487400055,0.032099999487400055,0.032099999487400055,0.032099999487400055,0.032099999487400055,0.0
2023-10-06 09:30:00,GECCM,24.649999618530273,24.649999618530273,24.649999618530273,24.649999618530273,24.649999618530273,0.0
2023-10-06 09:30:00,GPACW,0.032999999821186066,0.032999999821186066,0.032999999821186066,0.032999999821186066,0.032999999821186066,0.0
2023-10-06 09:30:00,HCDIZ,0.007499999832361937,0.007499999832361937,0.007499999832361937,0.007499999832361937,0.007499999832361937,0.0
2023-10-06 09:30:00,HROWL,24.290000915527344,24.290000915527344,24.290000915527344,24.290000915527344,24.290000915527344,0.0
